country,countryname,edate,e101_structure,e102_structure,e103_structure,e104_structure,e105_structure,e106_structure,e107_structure,e108_structure,e109_structure,e110_structure,e201_structure,e202_structure,e203_structure,e204_structure,e301_structure,e302_structure,e303_structure,e304_structure,e305_structure,e401_structure,e402_structure,e403_structure,e404_structure,e405_structure,e406_structure,e407_structure,e408_structure,e409_structure,e410_structure,e411_structure,e412_structure,e413_structure,e414_structure,e415_structure,e416_structure,e501_structure,e502_structure,e503_structure,e504_structure,e505_structure,e506_structure,e507_structure,e601_structure,e602_structure,e603_structure,e604_structure,e605_structure,e606_structure,e607_structure,e608_structure,e701_structure,e702_structure,e703_structure,e704_structure,e705_structure,e706_structure
33,Spain,1993-06-06,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,1996-03-03,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,2000-03-12,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,2004-03-14,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,2008-03-09,1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,0,0,0,1,1,0,-1,1,1,1,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,0,1,1,-1,-1
33,Spain,2011-11-20,-1,0,-1,1,-1,-1,-1,0,0,-1,-1,-1,1,-1,0,1,1,0,1,1,1,1,-1,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,-1,0,1,0,1,1,-1,1,-1,1,0,0,1,-1,0,1,1,-1,0
34,Greece,1974-11-17,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1977-11-20,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1981-10-18,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1985-06-02,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1989-06-18,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1989-11-05,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1990-04-08,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1993-10-10,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,1,1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,1996-09-22,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,1,0,1,1,1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,0,-1,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,2000-04-09,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,1,0,1,1,1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,0,-1,-1,0,-1,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1
34,Greece,2004-03-07,0,-1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,1,-1,0,1,0,-1,1,1,0,0,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,0,0,0,-1
35,Portugal,1975-04-25,1,1,-1,1,-1,-1,-1,0,1,-1,0,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,0,0,-1,1,-1,1,1,0,1,-1,1,-1,1,1,0,1,-1,0,1,-1,0,-1,1,-1,-1,0,1
35,Portugal,1976-04-25,1,1,-1,1,-1,-1,-1,0,1,-1,0,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,0,0,-1,1,-1,1,1,0,1,-1,1,-1,1,1,0,1,-1,0,1,-1,0,-1,1,-1,-1,0,1
35,Portugal,1979-12-02,1,1,-1,1,-1,-1,-1,0,1,-1,0,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,0,0,-1,1,-1,1,1,0,1,-1,1,-1,1,1,0,1,-1,0,1,-1,0,-1,1,-1,-1,0,1
35,Portugal,1980-10-05,1,1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,0,0,-1,1,-1,1,1,0,1,-1,1,-1,1,1,0,1,-1,0,1,-1,0,-1,1,-1,-1,0,1
35,Portugal,1983-04-25,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,0,-1,1,-1,1,1,0,1,-1,0,0,-1,0,-1,1,-1,-1,0,1
35,Portugal,1985-10-06,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,0,-1,1,-1,1,1,0,1,-1,0,0,-1,0,-1,1,-1,-1,0,1
35,Portugal,1987-07-19,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,0,-1,1,-1,1,1,0,1,-1,0,0,-1,0,-1,1,-1,-1,0,1
35,Portugal,1991-10-06,1,1,-1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,1,1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,-1,-1,1,0,1,1,0,1,-1,0,0,-1,0,-1,1,1,-1,0,-1
35,Portugal,1995-10-01,1,1,-1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,1,1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,-1,-1,1,0,1,1,0,1,-1,0,0,-1,0,-1,1,1,-1,0,-1
35,Portugal,1999-10-10,1,1,-1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,-1,-1,1,0,1,1,0,1,-1,0,0,-1,0,-1,1,1,-1,0,-1
35,Portugal,2002-03-17,1,1,-1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,-1,-1,1,0,1,1,0,1,-1,0,0,-1,0,-1,1,1,-1,0,-1
35,Portugal,2005-02-20,1,1,-1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,1,-1,-1,1,-1,1,0,0,1,0,0,-1,1,-1,1,-1,0,-1,-1,1,0,1,1,0,1,-1,0,0,-1,0,-1,1,1,-1,0,-1
35,Portugal,2009-09-27,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,-1,1,0,-1,-1,-1,0,1,-1,-1,0
35,Portugal,2011-06-05,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,-1,1,0,-1,-1,-1,0,1,-1,-1,0
41,Germany,1949-08-14,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1953-09-06,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1957-09-15,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1961-09-17,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1965-09-19,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1969-09-28,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1972-11-19,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1976-10-03,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1980-10-05,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1983-03-06,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1987-01-25,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1990-12-02,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1994-10-16,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,1998-09-27,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,2002-09-22,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,2005-09-18,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,2009-09-27,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
41,Germany,2013-09-22,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,0,0,-1,0
42,Austria,1949-10-09,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1953-02-22,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1956-05-13,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1959-05-10,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1962-11-18,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1966-03-06,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1970-03-01,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1971-10-10,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1975-10-05,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1979-05-06,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1983-04-24,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,1,-1,1,1,0,1,-1,0,1,0,0,0,0,0,1,-1,-1
42,Austria,1986-11-23,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,0,0,0,1,0,0,0,-1,-1,0
42,Austria,1990-10-07,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,0,0,0,1,0,0,0,-1,-1,0
42,Austria,1994-10-09,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,1,0,0,1,0,0,0,-1,-1,0
42,Austria,1995-12-17,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,1,0,0,1,0,0,0,-1,-1,0
42,Austria,1999-10-03,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,1,0,0,1,0,0,0,-1,-1,0
42,Austria,2002-11-24,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,1,0,0,1,0,0,0,-1,-1,0
42,Austria,2006-10-01,1,0,0,1,-1,-1,-1,-1,0,1,-1,-1,1,1,1,0,0,1,-1,1,1,-1,0,-1,0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,-1,1,0,0,1,0,0,0,1,-1,0
42,Austria,2008-09-28,1,0,0,1,-1,-1,-1,-1,0,1,-1,-1,1,1,1,0,0,1,-1,1,1,-1,0,-1,0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,-1,1,0,0,1,0,0,0,1,-1,0
43,Switzerland,1947-10-26,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1951-10-28,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1955-10-30,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1959-10-25,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1963-10-27,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1967-10-29,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1971-10-31,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1975-10-26,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1979-10-21,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1983-10-23,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1987-10-18,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1991-10-20,0,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1995-10-22,0,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,0,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,1999-10-24,0,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,2003-10-19,0,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,2007-10-21,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
43,Switzerland,2011-10-23,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1
51,Great Britain,1945-07-05,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1950-02-23,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1951-10-25,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1955-05-26,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1959-10-08,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1964-10-15,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1966-03-31,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
51,Great Britain,1970-06-18,0,0,0,1,-1,-1,-1,-1,0,0,1,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,0,1,0,0,1,0,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0
